,Unnamed: 0,id,title,title_original,genres,director,keywords,cast,genre_empty
681,681,83946,Una noche con mi exsuegro,All Nighter,['Comedia'],['Gavin Wiesen'],"['workaholic', 'ex-boyfriend', 'banjo', 'night', 'father-in-law', 'daughter', 'party', 'search', 'hollywood']","['J.K. Simmons', 'Analeigh Tipton', 'Emile Hirsch', 'Meta Golding', 'Jon Daly']",11
682,682,84026,Ovejas y lobos,Волки и овцы: бе-е-е-зумное превращение,"['Aventura', 'Animación', 'Comedia', 'Familia', 'Fantasía', 'Romance']","['Maxim Volkov', 'Andrey Galat']","['sheep', 'furry', 'anthropomorphism', 'wolves']","['Elizaveta Boyarskaya', 'Sergei Bezrukov', 'Yuriy Galtsev', 'Nikita Prozorovsky', 'Andrei Rozhkov']",70
683,683,85026,12 Gifts of Christmas,12 Gifts of Christmas,"['Familia', 'Película de TV']",['Peter Sullivan'],['christmas'],"['Katrina Law', 'Donna Mills', ""Aaron O'Connell"", 'Melanie Nelson']",29
684,684,85027,Christmas Land,Christmas Land,['Familia'],['Sam Irvin'],[],"['Nikki DeLoach', 'Luke MacFarlane', 'Maureen McCormick']",11
685,685,85028,El precio de la libertad,Early Release,"['Drama', 'Suspense', 'Película de TV']","[""John L'Ecuyer""]",['thriller'],"['Kelli Williams', 'Niamh Wilson', 'Sarain Boylan', 'Conrad Coates', 'Justin Mader']",39
686,686,85029,FANatic,FANatic,['Suspense'],['Jean-François Rivard'],[],"['Katy Breier', 'Benjamin Arthur', 'Stefanie Drummond', 'Alison Louder', 'Jake Epstein']",12
687,687,85030,My Lucky Star,Ma bonne étoile,['Drama'],['Anne Fassio'],[],"['Christopher Lambert', 'Claude Brasseur', 'Fleur Lise', 'Juliette de Prigny', 'Franck Gouriat']",9
716,716,90139,Manos peligrosas,Pickup on South Street,"['Drama', 'Suspense']",['Samuel Fuller'],"['cold war', 'pickpocket', 'classic noir']","['Richard Widmark', 'Jean Peters', 'Thelma Ritter', 'Murvyn Vye', 'Richard Kiley']",21
717,717,90140,Río de pólvora,Powder River,['Western'],['Louis King'],['marshal'],"['Rory Calhoun', 'Corinne Calvet', 'Cameron Mitchell', 'Penny Edwards', 'Carl Betz']",11
718,718,90141,Rutas infernales,Three Faces West,"['Acción', 'Drama', 'Romance']",['Bernard Vorhaus'],"['oregon', 'surgeon', 'dust bowl']","['John Wayne', 'Sigrid Gurie', 'Charles Coburn', 'Spencer Charters', 'Helen MacKellar']",30
719,719,90142,Penny Pinchers,티끌모아 로맨스,"['Romance', 'Comedia']",['Jeonghwan Kim'],[],"['Han Ye-seul', 'Song Joong-ki', 'Lee Sang-Yeob', 'Shin So-yul']",22
720,720,90143,Salvando al Reino de Oz,Урфин Джюс и его деревянные солдаты,"['Aventura', 'Familia', 'Fantasía', 'Animación']","['Vladimir Toropchin', 'Fyodor Dmitriev', 'Darina Shmidt']","['adventure', 'good vs evil', 'imaginary land', 'wizard of oz', 'mystical land']","['Konstantin Khabenskiy', 'Yekaterina Gorokhovskaya', 'Dmitriy Dyuzhev', 'Сергей Шнуров']",48
753,753,5441,American Pie ¡Menuda boda!,American Wedding,"['Comedia', 'Romance']",['Jesse Dylan'],"['sibling relationship', 'handcuffs', 'spanner', 'blow job', 'stag night', 'wedding']","['Jason Biggs', 'Alyson Hannigan', 'Seann William Scott', 'Eddie Kaye Thomas', 'Thomas Ian Nicholas']",22
754,754,5675,Un hombre lobo americano en Londres,An American Werewolf in London,"['Comedia', 'Terror']",['John Landis'],"['london england', 'nurse', 'loss of loved one', 'intensive care', 'zoo', 'dying and death', 'transformation', 'black humor', 'pub', 'london underground', 'yorkshire', 'rural setting', 'werewolf', 'cult film', 'british pub', 'animal horror']","['David Naughton', 'Jenny Agutter', 'Griffin Dunne', 'John Woodvine', 'Brian Glover']",21
755,755,5973,El reportero: La leyenda de Ron Burgundy,Anchorman: The Legend of Ron Burgundy,['Comedia'],['Adam McKay'],"['journalism', 'sexism', 'ladder', 'panda', 'tv show in film', 'mustache', 'misogynist', 'newsroom', 'teleprompter', 'gang warfare', 'aftercreditsstinger', 'duringcreditsstinger', 'news spoof']","['Will Ferrell', 'Christina Applegate', 'Paul Rudd', 'David Koechner', 'Steve Carell']",11
756,756,6835,Arráncame la vida,Arráncame la vida,"['Romance', 'Drama']",['Roberto Sneider'],[],"['Ana Claudia Talancón', 'Daniel Giménez Cacho', 'José María de Tavira']",20
788,788,11727,Expediente 39,Case 39,"['Terror', 'Misterio', 'Suspense']",['Christian Alvart'],"['child abuse', 'detective', 'office', 'social worker', 'supernatural powers', 'supernatural', 'murder', 'mental institution', 'youth', 'violence', 'danger', 'cityscape', 'drawn', 'falling elevator', 'pier', 'psychological', 'deadly', 'mind and soul']","['Renée Zellweger', 'Jodelle Ferland', 'Ian McShane', ""Kerry O'Malley"", 'Callum Keith Rennie']",34
789,789,11758,Casper,Casper,"['Fantasía', 'Comedia', 'Familia']",['Brad Silberling'],"['halloween', 'supernatural powers', 'friendship', 'supernatural', 'afterlife', 'friends', 'danger', 'ghost', 'disorder', 'young heroes', 'imaginary', 'mischievous children']","['Christina Ricci', 'Bill Pullman', 'Devon Sawa', 'Cathy Moriarty', 'Eric Idle']",34
790,790,11781,Náufrago,Cast Away,"['Aventura', 'Drama']",['Robert Zemeckis'],"['exotic island', 'suicide attempt', 'volleyball', 'loneliness', 'survival', 'airplane crash', 'deserted island', 'tropical island']","['Tom Hanks', 'Helen Hunt', 'Chris Noth', 'Paul Sanchez', 'Lari White']",21
791,791,12081,Chained,Chained,"['Terror', 'Suspense']",['Jennifer Chambers Lynch'],"['rap music', 'taxi driver', 'childhood trauma', 'serial killer', 'incest overtones', 'brainwashing', 'slave', 'chained', 'misogynist', 'isolated house', 'protégé', 'desolation', 'serial rapist', 'woman director', 'abuse']","[""Vincent D'Onofrio"", 'Eamon Farren', 'Julia Ormond', 'Gina Philips', 'Evan Bird']",22
823,823,16804,La jungla 2: Alerta roja,Die Hard 2,"['Acción', 'Suspense']",['Renny Harlin'],"['ambush', 'helicopter', 'journalist', 'based on novel or book', 'airport', 'hand grenade', 'fistfight', 'cop', 'sequel', 'snow', 'dulles international airport', 'shootout', 'officer involved shooting', 'terrorism', 'explosion', 'church', 'violence', 'sabotage', 'walkie talkie', 'swat team', 'air traffic control', 'commando unit', 'snowmobile']","['Bruce Willis', 'Bonnie Bedelia', 'William Atherton', 'Reginald VelJohnson', 'Franco Nero']",22
824,824,16869,Difret,Difret,['Drama'],['Zeresenay Mehari'],"['death penalty', 'ethiopia', 'human rights', 'attempted kidnapping', 'child kidnapping']","['Meron Getnet', 'Tizita Hagere', 'Haregewine Assefa', 'Brook Sheferaw', 'Mekonen Laeake']",9
825,825,16917,La cena de los idiotas,Dinner for Schmucks,['Comedia'],['Jay Roach'],"['mouse', 'idiot', 'mind control', 'taxidermy', 'aftercreditsstinger', 'duringcreditsstinger']","['Steve Carell', 'Paul Rudd', 'Zach Galifianakis', 'Jemaine Clement', 'Stephanie Szostak']",11
826,826,16927,La isla de los dinosaurios,Dinosaur Island,"['Aventura', 'Ciencia ficción', 'Fantasía', 'Familia']",['Matt Drummond'],"['island', 'children', 'dinosaur']","['Darius Williams-Watt', 'Kate Rasmussen', 'Joe Bistaveous', 'Juliette Frederick', 'Vincent Naviti']",54
859,859,22382,El vuelo del Fénix,Flight of the Phoenix,"['Acción', 'Aventura', 'Drama', 'Suspense']",['John Moore'],"['robbery', 'water', 'gobi desert', 'disaster', 'airplane crash', 'struggle for survival', 'desert']","['Dennis Quaid', 'Tyrese Gibson', 'Giovanni Ribisi', 'Miranda Otto', 'Hugh Laurie']",43
967,967,32633,Les adoptés,Les adoptés,['Drama'],['Mélanie Laurent'],['woman director'],"['Mélanie Laurent', 'Denis Ménochet', 'Marie Denarnaud', 'Clémentine Célarié', 'Audrey Lamy']",9
1121,1121,52563,Las crónicas de Narnia: La travesía del viajero del alba,The Chronicles of Narnia: The Voyage of the Dawn Treader,"['Aventura', 'Familia', 'Fantasía']",['Michael Apted'],"['based on novel or book', 'magic', 'good vs evil', 'anthropomorphism', 'dragon', 'king', 'fantasy world', 'snowing', 'sea voyage', 'quest', 'turned into animal', 'based on young adult novel']","['Skandar Keynes', 'Georgie Henley', 'Ben Barnes', 'Will Poulter', 'Simon Pegg']",35
1122,1122,52579,The City of Your Final Destination,The City of Your Final Destination,['Drama'],['James Ivory'],"['based on novel or book', 'uruguay']","['Nicholas Blandullo', 'Sofia Viruboff', 'Omar Metwally', 'Alexandra Maria Lara', 'Charlotte Gainsbourg']",9
1157,1157,53926,Increíble pero falso,The Invention of Lying,"['Comedia', 'Fantasía', 'Romance']","['Ricky Gervais', 'Matthew Robinson']",['lies'],"['Ricky Gervais', 'Jennifer Garner', 'Jonah Hill', 'Louis C.K.', 'Jeffrey Tambor']",34
1158,1158,54048,El rey y yo,The King and I,"['Animación', 'Drama', 'Familia']",['Richard Rich'],"['musical', 'king', 'school teacher', 'siam']","['Miranda Richardson', 'Martin Vidnovic', 'Ian Richardson', 'Darrell Hammond', 'Christiane Noll']",33
1159,1159,54111,"Airbender, el último guerrero",The Last Airbender,"['Acción', 'Aventura', 'Familia', 'Fantasía']",['M. Night Shyamalan'],"['fire', 'ice', 'war ship', 'prince', 'kingdom', 'water', 'village', 'arrest', 'remake', 'attack', 'avatar', 'air', 'spirit', 'world', 'domination', 'cheering']","['Noah Ringer', 'Nicola Peltz', 'Jackson Rathbone', 'Dev Patel', 'Shaun Toub']",45
1193,1193,57221,Tomboy,Tomboy,['Drama'],['Céline Sciamma'],"['sexual identity', 'gay interest', 'transgender', 'gender roles', 'lgbt child', 'first crush', 'sexual confusion', 'expectant mother', 'gender dysphoria', 'puppy love', 'glbt issues', 'woman director']","['Zoé Héran', 'Malonn Lévana', 'Jeanne Disson', 'Sophie Cattani', 'Mathieu Demy']",9
1194,1194,57271,Venganza Movie (Por mi hija mato),Tooken,"['Acción', 'Comedia']",['John Asher'],"['cia', 'mobster', 'spoof', 'dog', 'agent', 'taken']","['Lee Tergesen', 'Lauren Stamile', 'Reno Wilson', 'Donnie Wahlberg', 'Jenny McCarthy']",21
1196,1196,57319,Tora! Tora! Tora!,Tora! Tora! Tora!,"['Drama', 'Historia', 'Bélica']","['Richard Fleischer', 'Kinji Fukasaku', 'Toshio Masuda']","['japan', 'world war ii', 'pearl harbor', 'soldier', 'imperial japan']","['Martin Balsam', 'Sô Yamamura', 'Joseph Cotten', 'Tatsuya Mihashi', 'E.G. Marshall']",31
1198,1198,57408,Un golpe de altura,Tower Heist,"['Acción', 'Comedia']",[],"['new york', 'usa', 'skyscraper', 'fbi', 'thanksgiving', 'heist', 'billionaire', 'parade', 'apartment', 'high rise', 'female agent', 'ponzi scheme', 'caper comedy', 'planning', 'safecracker', 'recruiting', 'heist movie', 'deceit', 'lobby']",[],21
1230,1230,61310,Guerra mundial Z,World War Z,"['Acción', 'Drama', 'Terror', 'Ciencia ficción', 'Suspense']",['Marc Forster'],"['philadelphia', 'new jersey', 'based on novel or book', 'jerusalem', 'dystopia', 'apocalypse', 'zombie', 'south korea', 'nuclear weapons', 'multiple perspectives', 'zombie apocalypse']","['Brad Pitt', 'Mireille Enos', 'Abigail Hargrove', 'Sterling Jerins', 'James Badge Dale']",60
1231,1231,61381,X-Men,X-Men,"['Aventura', 'Acción', 'Ciencia ficción']",['Bryan Singer'],"['mutant', 'superhero', 'based on comic', 'superhuman']","['Hugh Jackman', 'Patrick Stewart', 'Ian McKellen', 'Famke Janssen', 'James Marsden']",41
1232,1232,61387,X-Men 2,X2,"['Aventura', 'Acción', 'Ciencia ficción', 'Suspense']",['Bryan Singer'],"['mutant', 'superhero', 'based on comic', 'superhuman', 'bigotry', 'discrimination']","['Patrick Stewart', 'Hugh Jackman', 'Ian McKellen', 'Halle Berry', 'Famke Janssen']",53
1233,1233,61713,Intrépidos forajidos,Young Guns II,"['Western', 'Aventura']",['Geoff Murphy'],"['prison', 'mexico', 'prostitute', 'sheriff', 'mexican standoff', 'billy the kid', 'outlaw', 'sequel', 'native american', 'escape', 'cowboy']","['Emilio Estevez', 'Kiefer Sutherland', 'Lou Diamond Phillips', 'Christian Slater', 'William Petersen']",23
1265,1265,67335,X-Men: Apocalipsis,X-Men: Apocalypse,"['Acción', 'Aventura', 'Ciencia ficción', 'Fantasía']",['Bryan Singer'],"['mutant', 'supernatural powers', 'superhero', 'based on comic', 'superhuman', 'apocalypse', 'superhero team', 'world domination', 'aftercreditsstinger', '1980s']","['James McAvoy', 'Michael Fassbender', 'Jennifer Lawrence', 'Nicholas Hoult', 'Oscar Isaac']",53
1267,1267,68237,Eddie el Águila,Eddie the Eagle,"['Comedia', 'Drama', 'Historia', 'Aventura']",['Dexter Fletcher'],"['underdog', 'mountain', 'olympic games', 'ski jump', 'biography', 'sport', 'based on a true story', 'britain', 'snow skiing', 'purpose of life', 'feel good', 'dedication']","['Taron Egerton', 'Hugh Jackman', 'Christopher Walken', 'Ania Sowinski', 'Mads Sjøgård Pettersen']",44
1268,1268,68247,Green Room,Green Room,"['Terror', 'Crimen', 'Suspense']",[],"['neo nazism', 'skinhead', 'heroin', 'music', 'cover-up', 'murder', 'suspense', 'swastika', 'pitbull', 'witness to murder', 'punk band', 'killer dog', 'feedback', 'mic stand']",[],32
1302,1302,71123,El movimiento,El movimiento,['Drama'],['Benjamín Naishtat'],[],"['Pablo Cedrón', 'Marcelo Pompei', 'Francisco Lumerman', 'Céline Latil']",9
1303,1303,71124,El rey del Once,El rey del Once,"['Comedia', 'Drama']",['Daniel Burman'],[],"['Alan Sabbagh', 'Julieta Zylberberg', 'Elvira Onetto', 'Adrián Stoppelman', 'Dan Breitman']",20
1339,1339,75284,¿Tenía que ser él?,Why Him?,['Comedia'],['John Hamburg'],"['daughter', 'rivalry', 'dad', 'parent-in-law child-in-law relationship']","['Bryan Cranston', 'James Franco', 'Zoey Deutch', 'Megan Mullally', 'Griffin Gluck']",11
1340,1340,75331,Rise Up: The legacy of Nat Turner,Rise Up: The legacy of Nat Turner,['Documental'],[],['civil war'],[],14
1373,1373,78522,Hell on Earth: The Fall of Syria and the Rise of ISIS,Hell on Earth: The Fall of Syria and the Rise of ISIS,['Documental'],"['Sebastian Junger', 'Nick Quested']",[],['Sebastian Junger'],14
1374,1374,78523,Izzie's Way Home,Izzie's Way Home,"['Aventura', 'Animación']",['Sasha Burrow'],"['aquarium', 'cgi', 'underwater', 'shark', 'talking fish', 'giant fish', 'sea snake', 'sea slug']","['Joey Fatone', 'Tori Spelling', 'Bonnie Dennison', 'Zack Ward', 'Tom Virtue']",25
1409,1409,85032,The Bridge Parte 2,The Bridge Part 2,"['Película de TV', 'Drama']",['Mike Rohl'],['sequel'],"['Katie Findlay', 'Wyatt Nash', 'Faith Ford', 'Ted McGinley', 'Andrea Brooks']",27
1410,1410,85033,Conexión Estambul,Tschiller: Off Duty,"['Suspense', 'Acción', 'Comedia', 'Misterio']",['Christian Alvart'],[],"['Til Schweiger', 'Fyodor Bondarchuk', 'Fahri Yardım', 'Stefanie Stappenbeck', 'Luna Schweiger']",45
